"ID_obs";"Genus";"Species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
361;"Athesis";"vitrala";-5,875;-78,375;"HEWITSONI";"HEWITSONI";"Peru"
362;"Athesis";"vitrala";-5,625;-78,875;"HEWITSONI";"HEWITSONI";"Peru"
363;"Athesis";"vitrala";-6,125;-79,125;"HEWITSONI";"HEWITSONI";"Peru"
367;"Athesis";"vitrala";-5,375;-79,375;"HEWITSONI";"HEWITSONI";"Peru"
368;"Athesis";"vitrala";-5,375;-79,625;"HEWITSONI";"HEWITSONI";"Peru"
370;"Athesis";"vitrala";-5,625;-77,625;"HEWITSONI";"HEWITSONI";"Peru"
371;"Athyrtis";"mechanitis";2,625;-73,875;"HERMIAS";"HERMIAS";"Colombia"
372;"Athyrtis";"mechanitis";-0,375;-76,625;"HERMIAS";"HERMIAS";"Ecuador"
373;"Athyrtis";"mechanitis";-15,875;-67,875;"ORESTES";"ORESTES";"Bolivia"
374;"Athyrtis";"mechanitis";-9,125;-68,625;"ORESTES";"ORESTES";"Brazil"
375;"Athyrtis";"mechanitis";-7,625;-63,125;"ORESTES";"ORESTES";"Brazil"
376;"Athyrtis";"mechanitis";-10,375;-62,875;"ORESTES";"ORESTES";"Brazil"
377;"Athyrtis";"mechanitis";-9,875;-62,625;"ORESTES";"ORESTES";"Brazil"
378;"Athyrtis";"mechanitis";-6,625;-77,375;"ORESTES";"ORESTES";"Peru"
379;"Athyrtis";"mechanitis";-12,125;-72,875;"ORESTES";"ORESTES";"Peru"
380;"Athyrtis";"mechanitis";-12,875;-71,375;"ORESTES";"ORESTES";"Peru"
381;"Athyrtis";"mechanitis";-9,875;-74,875;"ORESTES";"ORESTES";"Peru"
382;"Athyrtis";"mechanitis";-8,875;-76,125;"ORESTES";"ORESTES";"Peru"
383;"Athyrtis";"mechanitis";-8,875;-74,625;"ORESTES";"ORESTES";"Peru"
385;"Athyrtis";"mechanitis";-11,125;-75,375;"ORESTES";"ORESTES";"Peru"
386;"Athyrtis";"mechanitis";-11,125;-74,375;"ORESTES";"ORESTES";"Peru"
387;"Athyrtis";"mechanitis";-4,625;-74,875;"ORESTES";"ORESTES";"Peru"
388;"Athyrtis";"mechanitis";-5,375;-74,375;"ORESTES";"ORESTES";"Peru"
389;"Athyrtis";"mechanitis";-4,375;-73,625;"ORESTES";"ORESTES";"Peru"
390;"Athyrtis";"mechanitis";-5,875;-76,125;"ORESTES";"ORESTES";"Peru"
391;"Athyrtis";"mechanitis";-12,875;-69,375;"ORESTES";"ORESTES";"Peru"
392;"Athyrtis";"mechanitis";-11,375;-69,375;"ORESTES";"ORESTES";"Peru"
393;"Athyrtis";"mechanitis";-11,875;-71,375;"ORESTES";"ORESTES";"Peru"
394;"Athyrtis";"mechanitis";-12,625;-71,375;"ORESTES";"ORESTES";"Peru"
395;"Athyrtis";"mechanitis";-10,125;-75,625;"ORESTES";"ORESTES";"Peru"
396;"Athyrtis";"mechanitis";-13,375;-70,375;"ORESTES";"ORESTES";"Peru"
397;"Athyrtis";"mechanitis";-13,625;-69,625;"ORESTES";"ORESTES";"Peru"
398;"Athyrtis";"mechanitis";-6,375;-76,375;"ORESTES";"ORESTES";"Peru"
399;"Athyrtis";"mechanitis";-6,625;-76,125;"ORESTES";"ORESTES";"Peru"
401;"Athyrtis";"mechanitis";-7,125;-76,625;"ORESTES";"ORESTES";"Peru"
407;"Athyrtis";"mechanitis";-8,375;-74,625;"ORESTES";"ORESTES";"Peru"
408;"Brevioleria";"aelia";-3,375;-64,625;"ILLINISSA";"ILLINISSA";"Brazil"
409;"Brevioleria";"aelia";-2,625;-66,125;"ILLINISSA";"ILLINISSA";"Brazil"
411;"Brevioleria";"aelia";-4,375;-73,625;"LERIDA";"LERIDA";"Peru"
412;"Brevioleria";"aelia";-10,375;-62,625;"LERIDA";"LERIDA";"Brazil"
413;"Brevioleria";"aelia";-10,625;-62,875;"LERIDA";"LERIDA";"Brazil"
414;"Brevioleria";"aelia";-3,375;-68,875;"AURELIANA";"AURELIANA";"Brazil"
415;"Brevioleria";"aelia";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
416;"Brevioleria";"aelia";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
417;"Brevioleria";"aelia";-4,625;-74,875;"AURELIANA";"AURELIANA";"Peru"
419;"Brevioleria";"aelia";-5,875;-76,125;"AURELIANA";"AURELIANA";"Peru"
421;"Brevioleria";"aelia";-10,125;-75,125;"LERIDA";"LERIDA";"Peru"
422;"Brevioleria";"aelia";-8,625;-74,875;"LERIDA";"LERIDA";"Peru"
423;"Brevioleria";"aelia";0,625;-69,125;"SINILIA";"SINILIA";"Brazil"
424;"Brevioleria";"arzalia";-17,125;-64,875;"AGNOSIA";"AGNOSIA";"Bolivia"
425;"Brevioleria";"arzalia";-16,875;-65,375;"AGNOSIA";"AGNOSIA";"Bolivia"
426;"Brevioleria";"arzalia";-14,125;-68,125;"AGNOSIA";"AGNOSIA";"Bolivia"
427;"Brevioleria";"arzalia";-15,625;-67,375;"AGNOSIA";"AGNOSIA";"Bolivia"
428;"Brevioleria";"arzalia";-12,375;-68,625;"AGNOSIA";"AGNOSIA";"Bolivia"
429;"Brevioleria";"arzalia";-17,875;-63,375;"AGNOSIA";"AGNOSIA";"Bolivia"
430;"Brevioleria";"arzalia";-17,625;-63,375;"AGNOSIA";"AGNOSIA";"Bolivia"
431;"Brevioleria";"arzalia";-16,875;-63,875;"AGNOSIA";"AGNOSIA";"Bolivia"
432;"Brevioleria";"arzalia";-17,625;-63,875;"AGNOSIA";"AGNOSIA";"Bolivia"
433;"Brevioleria";"arzalia";-8,875;-72,625;"AGNOSIA";"AGNOSIA";"Brazil"
434;"Brevioleria";"arzalia";-11,125;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
435;"Brevioleria";"arzalia";-10,875;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
436;"Brevioleria";"arzalia";-13,375;-70,375;"AGNOSIA";"AGNOSIA";"Peru"
437;"Brevioleria";"arzalia";-13,625;-69,625;"AGNOSIA";"AGNOSIA";"Peru"
438;"Brevioleria";"arzalia";-9,125;-75,625;"AGNOSIA";"AGNOSIA";"Peru"
439;"Brevioleria";"arzalia";-9,125;-73,125;"AGNOSIA";"AGNOSIA";"Peru"
440;"Brevioleria";"arzalia";0,875;-76,625;"AURELIANA";"AURELIANA";"Colombia"
441;"Brevioleria";"arzalia";-2,875;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
442;"Brevioleria";"arzalia";-2,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
443;"Brevioleria";"arzalia";-1,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
444;"Brevioleria";"arzalia";-2,375;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
445;"Brevioleria";"arzalia";-3,125;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
446;"Brevioleria";"arzalia";-2,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
447;"Brevioleria";"arzalia";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
448;"Brevioleria";"arzalia";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
450;"Brevioleria";"arzalia";-1,125;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
451;"Brevioleria";"arzalia";-0,875;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
457;"Brevioleria";"arzalia";-0,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
458;"Brevioleria";"arzalia";-0,375;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
459;"Brevioleria";"arzalia";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
464;"Brevioleria";"arzalia";-0,375;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
465;"Brevioleria";"arzalia";-0,375;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
467;"Brevioleria";"arzalia";-0,875;-75,375;"AURELIANA";"AURELIANA";"Ecuador"
468;"Brevioleria";"arzalia";-0,625;-76,875;"AURELIANA";"AURELIANA";"Ecuador"
469;"Brevioleria";"arzalia";-0,625;-76,125;"AURELIANA";"AURELIANA";"Ecuador"
471;"Brevioleria";"arzalia";-0,875;-75,625;"AURELIANA";"AURELIANA";"Ecuador"
474;"Brevioleria";"arzalia";-1,875;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
475;"Brevioleria";"arzalia";-1,625;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
476;"Brevioleria";"arzalia";-1,375;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
478;"Brevioleria";"arzalia";-1,625;-75,875;"AURELIANA";"AURELIANA";"Ecuador"
481;"Brevioleria";"arzalia";-1,625;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
482;"Brevioleria";"arzalia";-1,375;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
483;"Brevioleria";"arzalia";0,375;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
484;"Brevioleria";"arzalia";-0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
485;"Brevioleria";"arzalia";0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
486;"Brevioleria";"arzalia";-4,375;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
487;"Brevioleria";"arzalia";-4,125;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
489;"Brevioleria";"arzalia";-3,875;-70,625;"AURELIANA";"AURELIANA";"Peru"
490;"Brevioleria";"arzalia";-4,375;-77,625;"AURELIANA";"AURELIANA";"Peru"
491;"Brevioleria";"arzalia";-4,625;-74,875;"AURELIANA";"AURELIANA";"Peru"
492;"Brevioleria";"arzalia";-3,875;-73,375;"AURELIANA";"AURELIANA";"Peru"
493;"Brevioleria";"arzalia";-4,625;-73,625;"AURELIANA";"AURELIANA";"Peru"
494;"Brevioleria";"arzalia";-3,375;-71,875;"AURELIANA";"AURELIANA";"Peru"
495;"Brevioleria";"arzalia";-5,875;-76,125;"AURELIANA";"AURELIANA";"Peru"
496;"Brevioleria";"arzalia";4,125;-73,625;"AURELIANA";"AURELIANA";"Colombia"
497;"Brevioleria";"coenina";-2,375;-78,125;"OZIA";"OZIA";"Ecuador"
498;"Brevioleria";"coenina";-0,625;-77,875;"OZIA";"OZIA";"Ecuador"
499;"Brevioleria";"coenina";-0,125;-77,625;"OZIA";"OZIA";"Ecuador"
500;"Brevioleria";"coenina";-1,375;-78,125;"OZIA";"OZIA";"Ecuador"
502;"Brevioleria";"seba";-15,875;-50,125;"LERIDA";"LERIDA";"Brazil"
503;"Brevioleria";"seba";-21,125;-50,375;"LERIDA";"LERIDA";"Brazil"
504;"Brevioleria";"seba";-9,125;-75,875;"LERIDA";"LERIDA";"Peru"
505;"Brevioleria";"seba";-11,125;-75,375;"LERIDA";"LERIDA";"Peru"
507;"Brevioleria";"seba";-6,125;-76,875;"AGNOSIA";"AGNOSIA";"Peru"
508;"Brevioleria";"seba";-6,375;-76,375;"AGNOSIA";"AGNOSIA";"Peru"
509;"Brevioleria";"seba";-13,375;-70,375;"AGNOSIA";"AGNOSIA";"Peru"
510;"Brevioleria";"seba";-13,625;-69,625;"AGNOSIA";"AGNOSIA";"Peru"
511;"Brevioleria";"seba";-10,625;-62,875;"LERIDA";"LERIDA";"Brazil"
512;"Brevioleria";"seba";-15,375;-55,875;"LERIDA";"LERIDA";"Brazil"
514;"Brevioleria";"seba";-14,625;-56,375;"LERIDA";"LERIDA";"Brazil"
515;"Brevioleria";"seba";-16,125;-57,625;"LERIDA";"LERIDA";"Brazil"
516;"Brevioleria";"seba";-2,625;-78,375;"AURELIANA";"AURELIANA";"Ecuador"
518;"Brevioleria";"seba";-3,375;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
519;"Brevioleria";"seba";-3,125;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
520;"Brevioleria";"seba";-2,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
522;"Brevioleria";"seba";-2,375;-78,125;"AURELIANA";"AURELIANA";"Ecuador"
523;"Brevioleria";"seba";-0,875;-77,875;"AURELIANA";"AURELIANA";"Ecuador"
524;"Brevioleria";"seba";-1,125;-77,625;"AURELIANA";"AURELIANA";"Ecuador"
526;"Brevioleria";"seba";-0,625;-76,375;"AURELIANA";"AURELIANA";"Ecuador"
527;"Brevioleria";"seba";-0,125;-77,375;"AURELIANA";"AURELIANA";"Ecuador"
528;"Brevioleria";"seba";-3,625;-78,625;"AURELIANA";"AURELIANA";"Ecuador"
529;"Brevioleria";"seba";-14,125;-68,125;"LERIDA";"LERIDA";"Bolivia"
530;"Brevioleria";"seba";-12,875;-67,875;"LERIDA";"LERIDA";"Bolivia"
531;"Brevioleria";"seba";-14,375;-68,125;"LERIDA";"LERIDA";"Bolivia"
532;"Brevioleria";"seba";-14,625;-68,625;"LERIDA";"LERIDA";"Bolivia"
533;"Brevioleria";"seba";-14,375;-67,375;"LERIDA";"LERIDA";"Bolivia"
534;"Brevioleria";"seba";-14,625;-67,625;"LERIDA";"LERIDA";"Bolivia"
535;"Brevioleria";"seba";3,625;-73,625;"LERIDA";"LERIDA";"Colombia"
536;"Callithomia";"alexirrhoe";-13,625;-61,625;"HERMIAS";"HERMIAS";"Bolivia"
537;"Callithomia";"alexirrhoe";-3,375;-68,875;"HERMIAS";"HERMIAS";"Brazil"
538;"Callithomia";"alexirrhoe";3,625;-73,625;"HERMIAS";"HERMIAS";"Colombia"
539;"Callithomia";"alexirrhoe";-1,375;-69,625;"HERMIAS";"HERMIAS";"Colombia"
540;"Callithomia";"alexirrhoe";1,375;-74,875;"HERMIAS";"HERMIAS";"Colombia"
541;"Callithomia";"alexirrhoe";1,125;-75,625;"HERMIAS";"HERMIAS";"Colombia"
542;"Callithomia";"alexirrhoe";-1,125;-77,625;"HERMIAS";"HERMIAS";"Ecuador"
543;"Callithomia";"alexirrhoe";-1,125;-77,875;"HERMIAS";"HERMIAS";"Ecuador"
545;"Callithomia";"alexirrhoe";-0,625;-76,375;"HERMIAS";"HERMIAS";"Ecuador"
546;"Callithomia";"alexirrhoe";-0,375;-76,875;"HERMIAS";"HERMIAS";"Ecuador"
548;"Callithomia";"alexirrhoe";0,125;-77,375;"HERMIAS";"HERMIAS";"Ecuador"
549;"Callithomia";"alexirrhoe";-0,375;-76,625;"HERMIAS";"HERMIAS";"Ecuador"
550;"Callithomia";"alexirrhoe";-4,625;-74,875;"HERMIAS";"HERMIAS";"Peru"
551;"Callithomia";"alexirrhoe";-4,375;-73,625;"HERMIAS";"HERMIAS";"Peru"
552;"Callithomia";"alexirrhoe";-6,625;-76,125;"HERMIAS";"HERMIAS";"Peru"
553;"Callithomia";"alexirrhoe";-7,125;-76,625;"HERMIAS";"HERMIAS";"Peru"
554;"Callithomia";"alexirrhoe";-6,375;-76,375;"HERMIAS";"HERMIAS";"Peru"
557;"Callithomia";"alexirrhoe";-6,125;-76,375;"HERMIAS";"HERMIAS";"Peru"
558;"Callithomia";"alexirrhoe";-14,625;-62,875;"MAMERCUS";"MAMERCUS";"Bolivia"
559;"Callithomia";"alexirrhoe";-15,375;-55,875;"MAMERCUS";"MAMERCUS";"Brazil"
560;"Callithomia";"alexirrhoe";-12,875;-69,375;"MAMERCUS";"MAMERCUS";"Peru"
561;"Callithomia";"alexirrhoe";-1,125;-46,875;"HERMIAS";"HERMIAS";"Brazil"
562;"Callithomia";"alexirrhoe";-10,875;-62,125;"HERMIAS";"HERMIAS";"Brazil"
563;"Callithomia";"alexirrhoe";-9,125;-68,625;"MAELUS";"MAELUS";"Brazil"
564;"Callithomia";"alexirrhoe";-4,375;-69,875;"MAELUS";"MAELUS";"Brazil"
565;"Callithomia";"alexirrhoe";-8,875;-64,125;"MAELUS";"MAELUS";"Brazil"
566;"Callithomia";"alexirrhoe";-4,625;-73,625;"MAELUS";"MAELUS";"Peru"
567;"Callithomia";"alexirrhoe";-5,375;-74,375;"MAELUS";"MAELUS";"Peru"
568;"Callithomia";"alexirrhoe";-12,875;-69,375;"MAELUS";"MAELUS";"Peru"
569;"Callithomia";"alexirrhoe";-12,625;-69,125;"MAELUS";"MAELUS";"Peru"
570;"Callithomia";"alexirrhoe";-11,875;-71,375;"MAELUS";"MAELUS";"Peru"
571;"Callithomia";"alexirrhoe";-7,625;-63,125;"HERMIAS";"HERMIAS";"Brazil"
573;"Callithomia";"alexirrhoe";-17,375;-56,625;"HERMIAS";"HERMIAS";"Brazil"
574;"Callithomia";"alexirrhoe";-4,375;-55,875;"HERMIAS";"HERMIAS";"Brazil"
575;"Callithomia";"alexirrhoe";-5,375;-55,875;"HERMIAS";"HERMIAS";"Brazil"
576;"Callithomia";"alexirrhoe";-2,375;-54,125;"HERMIAS";"HERMIAS";"Brazil"
577;"Callithomia";"alexirrhoe";-2,375;-54,625;"HERMIAS";"HERMIAS";"Brazil"
578;"Callithomia";"alexirrhoe";-10,375;-62,875;"HERMIAS";"HERMIAS";"Brazil"
579;"Callithomia";"alexirrhoe";-8,875;-64,125;"HERMIAS";"HERMIAS";"Brazil"
580;"Callithomia";"alexirrhoe";4,875;-52,375;"HERMIAS";"HERMIAS";"French Guiana"
581;"Callithomia";"alexirrhoe";5,375;-54,125;"HERMIAS";"HERMIAS";"French Guiana"
582;"Callithomia";"alexirrhoe";6,875;-58,125;"HERMIAS";"HERMIAS";"Guyana"
583;"Callithomia";"alexirrhoe";5,375;-59,125;"HERMIAS";"HERMIAS";"Guyana"
584;"Callithomia";"hezia";-1,875;-79,125;"MAMERCUS";"MAMERCUS";"Ecuador"
585;"Callithomia";"hezia";-2,125;-79,125;"MAMERCUS";"MAMERCUS";"Ecuador"
586;"Callithomia";"hezia";-2,625;-79,375;"MAMERCUS";"MAMERCUS";"Ecuador"
587;"Callithomia";"hezia";0,875;-78,375;"MAMERCUS";"MAMERCUS";"Ecuador"
588;"Callithomia";"hezia";-3,625;-79,625;"MAMERCUS";"MAMERCUS";"Ecuador"
589;"Callithomia";"hezia";0,875;-78,625;"MAMERCUS";"MAMERCUS";"Ecuador"
590;"Callithomia";"hezia";0,875;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
591;"Callithomia";"hezia";1,125;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
593;"Callithomia";"hezia";1,125;-78,625;"MAMERCUS";"MAMERCUS";"Ecuador"
598;"Callithomia";"hezia";0,375;-79,125;"MAMERCUS";"MAMERCUS";"Ecuador"
604;"Callithomia";"hezia";0,625;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
609;"Callithomia";"hezia";-1,125;-79,625;"MAMERCUS";"MAMERCUS";"Ecuador"
610;"Callithomia";"hezia";0,125;-80,125;"MAMERCUS";"MAMERCUS";"Ecuador"
611;"Callithomia";"hezia";-0,375;-79,125;"MAMERCUS";"MAMERCUS";"Ecuador"
612;"Callithomia";"hezia";0,125;-79,125;"MAMERCUS";"MAMERCUS";"Ecuador"
614;"Callithomia";"hezia";-0,625;-79,375;"MAMERCUS";"MAMERCUS";"Ecuador"
615;"Callithomia";"hezia";0,125;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
616;"Callithomia";"hezia";-0,375;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
620;"Callithomia";"hezia";16,125;-88,875;"EXCELSA";"EXCELSA";"Belize"
621;"Callithomia";"hezia";15,625;-90,375;"EXCELSA";"EXCELSA";"Guatemala"
623;"Callithomia";"hezia";15,375;-89,875;"EXCELSA";"EXCELSA";"Guatemala"
624;"Callithomia";"hezia";15,125;-90,125;"EXCELSA";"EXCELSA";"Guatemala"
625;"Callithomia";"hezia";14,625;-91,875;"EXCELSA";"EXCELSA";"Guatemala"
626;"Callithomia";"hezia";15,375;-89,125;"EXCELSA";"EXCELSA";"Guatemala"
627;"Callithomia";"hezia";15,625;-88,625;"EXCELSA";"EXCELSA";"Guatemala"
628;"Callithomia";"hezia";15,375;-88,125;"EXCELSA";"EXCELSA";"Honduras"
629;"Callithomia";"hezia";16,625;-91,125;"EXCELSA";"EXCELSA";"Mexico"
630;"Callithomia";"hezia";16,125;-92,125;"EXCELSA";"EXCELSA";"Mexico"
631;"Callithomia";"hezia";17,875;-96,125;"EXCELSA";"EXCELSA";"Mexico"
632;"Callithomia";"hezia";18,625;-96,875;"EXCELSA";"EXCELSA";"Mexico"
633;"Callithomia";"hezia";9,875;-84,375;"EXCELSA";"EXCELSA";"Costa Rica"
634;"Callithomia";"hezia";10,375;-84,625;"EXCELSA";"EXCELSA";"Costa Rica"
635;"Callithomia";"hezia";9,125;-83,625;"EXCELSA";"EXCELSA";"Costa Rica"
636;"Callithomia";"hezia";9,875;-84,625;"EXCELSA";"EXCELSA";"Costa Rica"
637;"Callithomia";"hezia";9,875;-83,625;"EXCELSA";"EXCELSA";"Costa Rica"
639;"Callithomia";"hezia";9,875;-83,875;"EXCELSA";"EXCELSA";"Costa Rica"
640;"Callithomia";"hezia";10,125;-83,875;"EXCELSA";"EXCELSA";"Costa Rica"
641;"Callithomia";"hezia";9,875;-82,875;"EXCELSA";"EXCELSA";"Costa Rica"
642;"Callithomia";"hezia";10,375;-83,375;"EXCELSA";"EXCELSA";"Costa Rica"
643;"Callithomia";"hezia";9,375;-82,625;"EXCELSA";"EXCELSA";"Costa Rica"
644;"Callithomia";"hezia";8,625;-83,375;"EXCELSA";"EXCELSA";"Costa Rica"
645;"Callithomia";"hezia";8,375;-83,375;"EXCELSA";"EXCELSA";"Costa Rica"
646;"Callithomia";"hezia";8,875;-82,875;"EXCELSA";"EXCELSA";"Costa Rica"
647;"Callithomia";"hezia";8,875;-79,375;"EXCELSA";"EXCELSA";"Costa Rica"
649;"Callithomia";"hezia";9,625;-84,375;"EXCELSA";"EXCELSA";"Costa Rica"
650;"Callithomia";"hezia";15,625;-87,375;"EXCELSA";"EXCELSA";"Honduras"
652;"Callithomia";"hezia";14,625;-84,625;"EXCELSA";"EXCELSA";"Nicaragua"
653;"Callithomia";"hezia";12,375;-85,125;"EXCELSA";"EXCELSA";"Nicaragua"
654;"Callithomia";"hezia";13,125;-85,875;"EXCELSA";"EXCELSA";"Nicaragua"
655;"Callithomia";"hezia";8,875;-82,375;"EXCELSA";"EXCELSA";"Panama"
656;"Callithomia";"hezia";8,375;-82,625;"EXCELSA";"EXCELSA";"Panama"
657;"Callithomia";"hezia";8,625;-82,625;"EXCELSA";"EXCELSA";"Panama"
658;"Callithomia";"hezia";8,375;-82,375;"EXCELSA";"EXCELSA";"Panama"
659;"Callithomia";"hezia";8,875;-82,625;"EXCELSA";"EXCELSA";"Panama"
660;"Callithomia";"hezia";8,125;-81,625;"EXCELSA";"EXCELSA";"Panama"
661;"Callithomia";"hezia";9,375;-79,625;"EXCELSA";"EXCELSA";"Panama"
662;"Callithomia";"hezia";8,625;-79,875;"EXCELSA";"EXCELSA";"Panama"
663;"Callithomia";"hezia";8,375;-80,875;"EXCELSA";"EXCELSA";"Panama"
664;"Callithomia";"hezia";8,875;-80,875;"EXCELSA";"EXCELSA";"Panama"
665;"Callithomia";"hezia";4,875;-76,375;"EXCELSA";"EXCELSA";"Colombia"
666;"Callithomia";"hezia";3,375;-76,625;"MAMERCUS";"MAMERCUS";"Colombia"
667;"Callithomia";"hezia";9,625;-72,875;"EXCELSA";"EXCELSA";"Venezuela"
668;"Callithomia";"hezia";-1,625;-77,875;"EXCELSA";"EXCELSA";"Ecuador"
669;"Callithomia";"hezia";-2,125;-78,125;"EXCELSA";"EXCELSA";"Ecuador"
670;"Callithomia";"hezia";-2,875;-78,125;"EXCELSA";"EXCELSA";"Ecuador"
671;"Callithomia";"hezia";-1,375;-77,875;"EXCELSA";"EXCELSA";"Ecuador"
672;"Callithomia";"hezia";-1,375;-78,125;"EXCELSA";"EXCELSA";"Ecuador"
673;"Callithomia";"hezia";0,125;-77,375;"EXCELSA";"EXCELSA";"Ecuador"
675;"Callithomia";"hezia";-3,875;-78,625;"EXCELSA";"EXCELSA";"Ecuador"
676;"Callithomia";"hezia";-4,125;-78,875;"EXCELSA";"EXCELSA";"Ecuador"
677;"Callithomia";"hezia";-6,125;-76,875;"EXCELSA";"EXCELSA";"Peru"
678;"Callithomia";"hezia";-6,375;-76,375;"EXCELSA";"EXCELSA";"Peru"
681;"Callithomia";"hezia";-12,875;-71,375;"EXCELSA";"EXCELSA";"Peru"
682;"Callithomia";"hezia";-9,625;-75,875;"EXCELSA";"EXCELSA";"Peru"
683;"Callithomia";"hezia";-9,375;-76,125;"EXCELSA";"EXCELSA";"Peru"
684;"Callithomia";"hezia";-11,125;-75,375;"EXCELSA";"EXCELSA";"Peru"
686;"Callithomia";"hezia";-10,875;-75,375;"EXCELSA";"EXCELSA";"Peru"
687;"Callithomia";"hezia";-11,125;-74,375;"EXCELSA";"EXCELSA";"Peru"
689;"Callithomia";"hezia";7,875;-77,625;"EXCELSA";"EXCELSA";"Panama"
690;"Callithomia";"hezia";5,625;-74,125;"EXCELSA";"EXCELSA";"Colombia"
692;"Callithomia";"hezia";4,125;-73,625;"EXCELSA";"EXCELSA";"Colombia"
693;"Callithomia";"hezia";4,125;-75,375;"EXCELSA";"EXCELSA";"Colombia"
694;"Callithomia";"hezia";4,125;-73,625;"OCNA";"OCNA";"Colombia"
695;"Callithomia";"hezia";4,125;-75,375;"OCNA";"OCNA";"Colombia"
697;"Callithomia";"hezia";18,625;-96,625;"EXCELSA";"EXCELSA";"Mexico"
699;"Callithomia";"hydra";9,125;-78,625;"EXCELSA";"EXCELSA";"Panama"
700;"Callithomia";"hydra";10,125;-84,375;"MAMERCUS";"MAMERCUS";"Costa Rica"
701;"Callithomia";"hydra";8,375;-82,375;"MAMERCUS";"MAMERCUS";"Panama"
702;"Callithomia";"hydra";9,625;-84,375;"MAMERCUS";"MAMERCUS";"Costa Rica"
703;"Callithomia";"hydra";1,125;-78,625;"MAMERCUS";"MAMERCUS";"Ecuador"
704;"Callithomia";"hydra";1,125;-78,875;"MAMERCUS";"MAMERCUS";"Ecuador"
705;"Callithomia";"hydra";9,125;-78,625;"MAMERCUS";"MAMERCUS";"Panama"
706;"Callithomia";"hydra";8,875;-78,375;"MAMERCUS";"MAMERCUS";"Panama"
707;"Callithomia";"lenea";6,625;-74,375;"MAMERCUS";"MAMERCUS";"Colombia"
708;"Callithomia";"lenea";9,125;-79,875;"MAMERCUS";"MAMERCUS";"Panama"
709;"Callithomia";"lenea";7,875;-77,625;"MAMERCUS";"MAMERCUS";"Panama"
710;"Callithomia";"lenea";10,375;-68,125;"MAMERCUS";"MAMERCUS";"Venezuela"
711;"Callithomia";"lenea";10,375;-67,625;"DILUCIDA";"DILUCIDA";"Venezuela"
712;"Callithomia";"lenea";10,375;-67,875;"DILUCIDA";"DILUCIDA";"Venezuela"
713;"Callithomia";"lenea";10,375;-68,125;"DILUCIDA";"DILUCIDA";"Venezuela"
715;"Callithomia";"lenea";10,375;-66,875;"DILUCIDA";"DILUCIDA";"Venezuela"
716;"Callithomia";"lenea";10,625;-68,625;"DILUCIDA";"DILUCIDA";"Venezuela"
717;"Callithomia";"lenea";7,625;-67,125;"HERMIAS";"HERMIAS";"Venezuela"
718;"Callithomia";"lenea";8,125;-70,625;"HERMIAS";"HERMIAS";"Venezuela"
719;"Callithomia";"lenea";7,625;-71,875;"HERMIAS";"HERMIAS";"Venezuela"
720;"Callithomia";"lenea";6,375;-64,625;"DOTO";"DOTO";"Venezuela"
721;"Callithomia";"lenea";6,875;-64,875;"DOTO";"DOTO";"Venezuela"
722;"Callithomia";"lenea";7,125;-65,125;"DOTO";"DOTO";"Venezuela"
723;"Callithomia";"lenea";7,375;-65,125;"DOTO";"DOTO";"Venezuela"
