"ID_obs";"Genus";"Species";"Sub.species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
1978;"Dircenna";"dero";"n. ssp. [1]";10,125;-83,625;"DILUCIDA";"MAMERCUS";"Costa Rica"
1979;"Dircenna";"dero";"n. ssp. [1]";9,875;-82,875;"DILUCIDA";"MAMERCUS";"Costa Rica"
1980;"Dircenna";"dero";"n. ssp. [1]";10,375;-83,375;"DILUCIDA";"MAMERCUS";"Costa Rica"
1981;"Dircenna";"dero";"n. ssp. [1]";8,375;-83,375;"DILUCIDA";"MAMERCUS";"Costa Rica"
1982;"Dircenna";"dero";"n. ssp. [1]";9,875;-84,625;"DILUCIDA";"MAMERCUS";"Costa Rica"
1983;"Dircenna";"dero";"n. ssp. [1]";9,875;-84,375;"DILUCIDA";"MAMERCUS";"Costa Rica"
1984;"Dircenna";"dero";"n. ssp. [1]";9,625;-84,375;"DILUCIDA";"MAMERCUS";"Costa Rica"
1985;"Dircenna";"dero";"n. ssp. [1]";9,625;-84,375;"DILUCIDA";"MAMERCUS";"Costa Rica"
1986;"Dircenna";"dero";"n. ssp. [1]";13,625;-89,375;"DILUCIDA";"MAMERCUS";"El Salvador"
1987;"Dircenna";"dero";"n. ssp. [1]";15,625;-90,375;"DILUCIDA";"MAMERCUS";"Guatemala"
1988;"Dircenna";"dero";"n. ssp. [1]";15,375;-89,625;"DILUCIDA";"MAMERCUS";"Guatemala"
1989;"Dircenna";"dero";"n. ssp. [1]";15,625;-90,375;"DILUCIDA";"MAMERCUS";"Guatemala"
1990;"Dircenna";"dero";"n. ssp. [1]";15,375;-89,875;"DILUCIDA";"MAMERCUS";"Guatemala"
1991;"Dircenna";"dero";"n. ssp. [1]";15,375;-90,125;"DILUCIDA";"MAMERCUS";"Guatemala"
1992;"Dircenna";"dero";"n. ssp. [1]";15,125;-90,125;"DILUCIDA";"MAMERCUS";"Guatemala"
1993;"Dircenna";"dero";"n. ssp. [1]";14,625;-91,875;"DILUCIDA";"MAMERCUS";"Guatemala"
1994;"Dircenna";"dero";"n. ssp. [1]";15,625;-88,875;"DILUCIDA";"MAMERCUS";"Guatemala"
1995;"Dircenna";"dero";"n. ssp. [1]";15,625;-88,625;"DILUCIDA";"MAMERCUS";"Guatemala"
1996;"Dircenna";"dero";"n. ssp. [1]";15,375;-89,125;"DILUCIDA";"MAMERCUS";"Guatemala"
1997;"Dircenna";"dero";"n. ssp. [1]";16,625;-90,125;"DILUCIDA";"MAMERCUS";"Guatemala"
1998;"Dircenna";"dero";"n. ssp. [1]";14,625;-91,625;"DILUCIDA";"MAMERCUS";"Guatemala"
1999;"Dircenna";"dero";"n. ssp. [1]";15,375;-88,125;"DILUCIDA";"MAMERCUS";"Honduras"
2000;"Dircenna";"dero";"n. ssp. [1]";15,375;-88,125;"DILUCIDA";"MAMERCUS";"Honduras"
2001;"Dircenna";"dero";"n. ssp. [1]";14,125;-87,125;"DILUCIDA";"MAMERCUS";"Honduras"
2002;"Dircenna";"dero";"n. ssp. [1]";16,125;-91,625;"DILUCIDA";"MAMERCUS";"Mexico"
2003;"Dircenna";"dero";"n. ssp. [1]";12,375;-85,125;"DILUCIDA";"MAMERCUS";"Nicaragua"
2004;"Dircenna";"dero";"n. ssp. [1]";8,375;-82,625;"DILUCIDA";"MAMERCUS";"Panama"
2005;"Dircenna";"dero";"n. ssp. [1]";8,625;-82,625;"DILUCIDA";"MAMERCUS";"Panama"
2006;"Dircenna";"dero";"n. ssp. [1]";8,375;-82,375;"DILUCIDA";"MAMERCUS";"Panama"
2007;"Dircenna";"dero";"n. ssp. [1]";8,875;-82,625;"DILUCIDA";"MAMERCUS";"Panama"
2008;"Dircenna";"dero";"n. ssp. [1]";9,125;-79,875;"DILUCIDA";"MAMERCUS";"Panama"
2009;"Dircenna";"dero";"n. ssp. [1]";9,375;-79,625;"DILUCIDA";"MAMERCUS";"Panama"
2010;"Dircenna";"dero";"n. ssp. [1]";8,125;-78,125;"DILUCIDA";"MAMERCUS";"Panama"
2011;"Dircenna";"dero";"n. ssp. [1]";7,875;-77,625;"DILUCIDA";"MAMERCUS";"Panama"
2012;"Dircenna";"dero";"n. ssp. [1]";8,375;-77,625;"DILUCIDA";"MAMERCUS";"Panama"
2013;"Dircenna";"dero";"n. ssp. [1]";7,625;-80,375;"DILUCIDA";"MAMERCUS";"Panama"
2014;"Dircenna";"dero";"n. ssp. [1]";9,125;-78,625;"DILUCIDA";"MAMERCUS";"Panama"
2015;"Dircenna";"dero";"n. ssp. [1]";9,125;-79,375;"DILUCIDA";"MAMERCUS";"Panama"
2016;"Dircenna";"dero";"n. ssp. [1]";8,875;-79,625;"DILUCIDA";"MAMERCUS";"Panama"
2017;"Dircenna";"dero";"n. ssp. [1]";8,375;-80,875;"DILUCIDA";"MAMERCUS";"Panama"
2018;"Dircenna";"dero";"n. ssp. [1]";7,625;-81,125;"DILUCIDA";"MAMERCUS";"Panama"
2019;"Dircenna";"dero";"n. ssp. [1]";8,625;-81,125;"DILUCIDA";"MAMERCUS";"Panama"
2020;"Dircenna";"dero";"n. ssp. [1]";8,875;-80,875;"DILUCIDA";"MAMERCUS";"Panama"
2021;"Dircenna";"dero";"n. ssp. [2]";16,125;-88,875;"CONFUSA";"CONFUSA";"Belize"
2022;"Dircenna";"dero";"n. ssp. [2]";-13,625;-68,625;"CONFUSA";"CONFUSA";"Bolivia"
2023;"Dircenna";"dero";"n. ssp. [2]";-20,125;-63,125;"CONFUSA";"CONFUSA";"Bolivia"
2024;"Dircenna";"dero";"n. ssp. [2]";9,875;-84,375;"CONFUSA";"CONFUSA";"Costa Rica"
2025;"Dircenna";"dero";"n. ssp. [2]";9,875;-84,375;"CONFUSA";"CONFUSA";"Costa Rica"
2026;"Dircenna";"dero";"n. ssp. [2]";9,875;-83,625;"CONFUSA";"CONFUSA";"Costa Rica"
2027;"Dircenna";"dero";"n. ssp. [2]";9,875;-83,625;"CONFUSA";"CONFUSA";"Costa Rica"
2028;"Dircenna";"dero";"n. ssp. [2]";10,375;-84,125;"CONFUSA";"CONFUSA";"Costa Rica"
2029;"Dircenna";"dero";"n. ssp. [2]";10,125;-83,875;"CONFUSA";"CONFUSA";"Costa Rica"
2030;"Dircenna";"dero";"n. ssp. [2]";10,125;-83,875;"CONFUSA";"CONFUSA";"Costa Rica"
2031;"Dircenna";"dero";"n. ssp. [2]";10,125;-83,625;"CONFUSA";"CONFUSA";"Costa Rica"
2032;"Dircenna";"dero";"n. ssp. [2]";10,125;-83,625;"CONFUSA";"CONFUSA";"Costa Rica"
2033;"Dircenna";"dero";"n. ssp. [2]";8,875;-83,375;"CONFUSA";"CONFUSA";"Costa Rica"
2034;"Dircenna";"dero";"n. ssp. [2]";9,125;-83,375;"CONFUSA";"CONFUSA";"Costa Rica"
2035;"Dircenna";"dero";"n. ssp. [2]";9,875;-84,375;"CONFUSA";"CONFUSA";"Costa Rica"
2036;"Dircenna";"dero";"n. ssp. [2]";9,875;-84,375;"CONFUSA";"CONFUSA";"Costa Rica"
2037;"Dircenna";"dero";"n. ssp. [2]";15,375;-90,125;"CONFUSA";"CONFUSA";"Guatemala"
2038;"Dircenna";"dero";"n. ssp. [2]";15,625;-88,625;"CONFUSA";"CONFUSA";"Guatemala"
2039;"Dircenna";"dero";"n. ssp. [2]";16,625;-90,125;"CONFUSA";"CONFUSA";"Guatemala"
2040;"Dircenna";"dero";"n. ssp. [2]";14,875;-87,875;"CONFUSA";"CONFUSA";"Honduras"
2041;"Dircenna";"dero";"n. ssp. [2]";16,625;-91,125;"CONFUSA";"CONFUSA";"Mexico"
2042;"Dircenna";"dero";"n. ssp. [2]";17,625;-91,875;"CONFUSA";"CONFUSA";"Mexico"
2043;"Dircenna";"dero";"n. ssp. [2]";16,625;-91,875;"CONFUSA";"CONFUSA";"Mexico"
2044;"Dircenna";"dero";"n. ssp. [2]";16,375;-91,375;"CONFUSA";"CONFUSA";"Mexico"
2045;"Dircenna";"dero";"n. ssp. [2]";17,375;-91,375;"CONFUSA";"CONFUSA";"Mexico"
2046;"Dircenna";"dero";"n. ssp. [2]";18,375;-95,375;"CONFUSA";"CONFUSA";"Mexico"
2047;"Dircenna";"dero";"n. ssp. [2]";8,625;-82,125;"CONFUSA";"CONFUSA";"Panama"
2048;"Dircenna";"dero";"n. ssp. [2]";8,625;-82,625;"CONFUSA";"CONFUSA";"Panama"
2049;"Dircenna";"dero";"n. ssp. [2]";8,875;-82,625;"CONFUSA";"CONFUSA";"Panama"
2050;"Dircenna";"dero";"n. ssp. [2]";9,125;-79,625;"CONFUSA";"CONFUSA";"Panama"
2051;"Dircenna";"dero";"n. ssp. [2]";9,375;-80,125;"CONFUSA";"CONFUSA";"Panama"
2052;"Dircenna";"dero";"n. ssp. [2]";9,125;-78,625;"CONFUSA";"CONFUSA";"Panama"
2053;"Dircenna";"dero";"n. ssp. [2]";9,125;-79,375;"CONFUSA";"CONFUSA";"Panama"
2054;"Dircenna";"dero";"n. ssp. [2]";8,875;-79,625;"CONFUSA";"CONFUSA";"Panama"
2055;"Dircenna";"dero";"n. ssp. [2]";-12,375;-72,875;"CONFUSA";"CONFUSA";"Peru"
2056;"Dircenna";"dero";"n. ssp. [2]";-12,875;-71,375;"CONFUSA";"CONFUSA";"Peru"
2057;"Dircenna";"dero";"n. ssp. [2]";-12,375;-72,875;"CONFUSA";"CONFUSA";"Peru"
2058;"Dircenna";"dero";"n. ssp. [2]";-9,375;-75,875;"CONFUSA";"CONFUSA";"Peru"
2059;"Dircenna";"dero";"n. ssp. [2]";-8,875;-74,625;"CONFUSA";"CONFUSA";"Peru"
2060;"Dircenna";"dero";"n. ssp. [2]";-9,375;-76,125;"CONFUSA";"CONFUSA";"Peru"
2061;"Dircenna";"dero";"n. ssp. [2]";-9,875;-74,875;"CONFUSA";"CONFUSA";"Peru"
2062;"Dircenna";"dero";"n. ssp. [2]";-9,375;-76,125;"CONFUSA";"CONFUSA";"Peru"
2063;"Dircenna";"dero";"n. ssp. [2]";-10,875;-74,875;"CONFUSA";"CONFUSA";"Peru"
2064;"Dircenna";"dero";"n. ssp. [2]";-11,125;-75,375;"CONFUSA";"CONFUSA";"Peru"
2065;"Dircenna";"dero";"n. ssp. [2]";-11,375;-74,625;"CONFUSA";"CONFUSA";"Peru"
2066;"Dircenna";"dero";"n. ssp. [2]";-4,625;-77,375;"CONFUSA";"CONFUSA";"Peru"
2067;"Dircenna";"dero";"n. ssp. [2]";-3,375;-71,875;"CONFUSA";"CONFUSA";"Peru"
2068;"Dircenna";"dero";"n. ssp. [2]";-4,375;-73,625;"CONFUSA";"CONFUSA";"Peru"
2069;"Dircenna";"dero";"n. ssp. [2]";-4,375;-69,875;"CONFUSA";"CONFUSA";"Peru"
2070;"Dircenna";"dero";"n. ssp. [2]";-12,875;-69,375;"CONFUSA";"CONFUSA";"Peru"
2071;"Dircenna";"dero";"n. ssp. [2]";-11,875;-71,375;"CONFUSA";"CONFUSA";"Peru"
2072;"Dircenna";"dero";"n. ssp. [2]";-12,625;-69,125;"CONFUSA";"CONFUSA";"Peru"
2073;"Dircenna";"dero";"n. ssp. [2]";-12,625;-71,375;"CONFUSA";"CONFUSA";"Peru"
2074;"Dircenna";"dero";"n. ssp. [2]";-10,625;-75,375;"CONFUSA";"CONFUSA";"Peru"
2075;"Dircenna";"dero";"n. ssp. [2]";-6,375;-75,875;"CONFUSA";"CONFUSA";"Peru"
2076;"Dircenna";"dero";"n. ssp. [2]";-6,375;-76,375;"CONFUSA";"CONFUSA";"Peru"
2077;"Dircenna";"dero";"n. ssp. [2]";-8,125;-76,625;"CONFUSA";"CONFUSA";"Peru"
2078;"Dircenna";"dero";"n. ssp. [2]";-8,375;-74,625;"CONFUSA";"CONFUSA";"Peru"
2079;"Dircenna";"dero";"n. ssp. [2]";-8,125;-74,125;"CONFUSA";"CONFUSA";"Peru"
2080;"Dircenna";"dero";"n. ssp. [3]";-5,625;-55,875;"CONFUSA";"CONFUSA";"Brazil"
2081;"Dircenna";"dero";"n. ssp. [3]";-3,625;-55,625;"CONFUSA";"CONFUSA";"Brazil"
2082;"Dircenna";"dero";"n. ssp. [3]";-2,625;-54,625;"CONFUSA";"CONFUSA";"Brazil"
2083;"Dircenna";"dero";"rhoeo";-14,375;-68,125;"CONFUSA";"CONFUSA";"Bolivia"
2084;"Dircenna";"dero";"rhoeo";-19,375;-57,875;"CONFUSA";"CONFUSA";"Bolivia"
2085;"Dircenna";"dero";"rhoeo";-16,125;-48,125;"CONFUSA";"CONFUSA";"Brazil"
2086;"Dircenna";"dero";"rhoeo";-19,625;-41,125;"CONFUSA";"CONFUSA";"Brazil"
2087;"Dircenna";"dero";"rhoeo";-20,375;-40,375;"CONFUSA";"CONFUSA";"Brazil"
2088;"Dircenna";"dero";"rhoeo";-19,875;-40,875;"CONFUSA";"CONFUSA";"Brazil"
2089;"Dircenna";"dero";"rhoeo";-19,625;-40,875;"CONFUSA";"CONFUSA";"Brazil"
2090;"Dircenna";"dero";"rhoeo";-16,625;-49,375;"CONFUSA";"CONFUSA";"Brazil"
2091;"Dircenna";"dero";"rhoeo";-14,625;-49,375;"CONFUSA";"CONFUSA";"Brazil"
2092;"Dircenna";"dero";"rhoeo";-16,625;-48,625;"CONFUSA";"CONFUSA";"Brazil"
2093;"Dircenna";"dero";"rhoeo";-15,375;-55,875;"CONFUSA";"CONFUSA";"Brazil"
2094;"Dircenna";"dero";"rhoeo";-17,375;-56,625;"CONFUSA";"CONFUSA";"Brazil"
2095;"Dircenna";"dero";"rhoeo";-2,875;-39,875;"CONFUSA";"CONFUSA";"Brazil"
2096;"Dircenna";"dero";"rhoeo";-14,625;-56,375;"CONFUSA";"CONFUSA";"Brazil"
2097;"Dircenna";"dero";"rhoeo";-17,375;-46,875;"CONFUSA";"CONFUSA";"Brazil"
2098;"Dircenna";"dero";"rhoeo";-17,875;-41,625;"CONFUSA";"CONFUSA";"Brazil"
2099;"Dircenna";"dero";"rhoeo";-22,875;-43,375;"CONFUSA";"CONFUSA";"Brazil"
2100;"Dircenna";"dero";"rhoeo";-22,875;-42,375;"CONFUSA";"CONFUSA";"Brazil"
2101;"Dircenna";"dero";"rhoeo";-22,875;-43,125;"CONFUSA";"CONFUSA";"Brazil"
2102;"Dircenna";"dero";"rhoeo";-21,625;-42,125;"CONFUSA";"CONFUSA";"Brazil"
2103;"Dircenna";"jemina";"chiriquensis";10,375;-84,125;"DILUCIDA";"DILUCIDA";"Costa Rica"
2104;"Dircenna";"jemina";"chiriquensis";9,625;-83,625;"DILUCIDA";"DILUCIDA";"Costa Rica"
2105;"Dircenna";"jemina";"chiriquensis";10,375;-84,125;"DILUCIDA";"DILUCIDA";"Costa Rica"
2106;"Dircenna";"jemina";"chiriquensis";10,375;-84,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2107;"Dircenna";"jemina";"chiriquensis";8,875;-82,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2108;"Dircenna";"jemina";"chiriquensis";8,625;-82,625;"DILUCIDA";"DILUCIDA";"Panama"
2109;"Dircenna";"jemina";"chiriquensis";8,875;-82,875;"DILUCIDA";"DILUCIDA";"Panama"
2110;"Dircenna";"jemina";"chiriquensis";8,625;-82,625;"DILUCIDA";"DILUCIDA";"Panama"
2111;"Dircenna";"jemina";"jemina";5,125;-75,625;"DILUCIDA";"DILUCIDA";"Colombia"
2112;"Dircenna";"jemina";"jemina";10,375;-73,125;"DILUCIDA";"DILUCIDA";"Colombia"
2113;"Dircenna";"jemina";"jemina";3,375;-74,875;"DILUCIDA";"DILUCIDA";"Colombia"
2114;"Dircenna";"jemina";"jemina";5,375;-75,875;"DILUCIDA";"DILUCIDA";"Colombia"
2115;"Dircenna";"jemina";"jemina";3,125;-76,375;"DILUCIDA";"DILUCIDA";"Colombia"
2116;"Dircenna";"jemina";"jemina";3,875;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
2117;"Dircenna";"jemina";"jemina";10,375;-67,625;"DILUCIDA";"DILUCIDA";"Venezuela"
2118;"Dircenna";"jemina";"jemina";10,375;-67,625;"DILUCIDA";"DILUCIDA";"Venezuela"
2119;"Dircenna";"jemina";"jemina";8,875;-70,375;"DILUCIDA";"DILUCIDA";"Venezuela"
2120;"Dircenna";"jemina";"jemina";10,375;-68,125;"DILUCIDA";"DILUCIDA";"Venezuela"
2121;"Dircenna";"jemina";"jemina";10,375;-68,125;"DILUCIDA";"DILUCIDA";"Venezuela"
2122;"Dircenna";"jemina";"jemina";10,125;-67,625;"DILUCIDA";"DILUCIDA";"Venezuela"
2123;"Dircenna";"jemina";"jemina";10,375;-66,875;"DILUCIDA";"DILUCIDA";"Venezuela"
2124;"Dircenna";"jemina";"jemina";8,625;-71,125;"DILUCIDA";"DILUCIDA";"Venezuela"
2125;"Dircenna";"jemina";"jemina";8,125;-72,375;"DILUCIDA";"DILUCIDA";"Venezuela"
2126;"Dircenna";"jemina";"jemina";7,875;-72,125;"DILUCIDA";"DILUCIDA";"Venezuela"
2127;"Dircenna";"jemina";"n. ssp. [1]";5,625;-74,125;"DILUCIDA";"DILUCIDA";"Colombia"
2128;"Dircenna";"jemina";"n. ssp. [1]";4,375;-75,125;"DILUCIDA";"DILUCIDA";"Colombia"
2129;"Dircenna";"jemina";"n. ssp. [1]";3,875;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
2130;"Dircenna";"jemina";"n. ssp. [1]";9,875;-83,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2131;"Dircenna";"jemina";"n. ssp. [1]";9,875;-83,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2132;"Dircenna";"jemina";"n. ssp. [1]";9,875;-83,625;"DILUCIDA";"DILUCIDA";"Costa Rica"
2133;"Dircenna";"jemina";"n. ssp. [1]";9,875;-83,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2134;"Dircenna";"jemina";"n. ssp. [1]";10,125;-83,875;"DILUCIDA";"DILUCIDA";"Costa Rica"
2135;"Dircenna";"jemina";"n. ssp. [1]";13,625;-89,375;"DILUCIDA";"DILUCIDA";"El Salvador"
2136;"Dircenna";"jemina";"n. ssp. [1]";13,625;-89,125;"DILUCIDA";"DILUCIDA";"El Salvador"
2137;"Dircenna";"jemina";"n. ssp. [1]";15,625;-90,375;"DILUCIDA";"DILUCIDA";"Guatemala"
2138;"Dircenna";"jemina";"n. ssp. [1]";14,625;-90,875;"DILUCIDA";"DILUCIDA";"Guatemala"
2139;"Dircenna";"jemina";"n. ssp. [1]";14,625;-91,625;"DILUCIDA";"DILUCIDA";"Guatemala"
2140;"Dircenna";"jemina";"n. ssp. [1]";14,875;-91,875;"DILUCIDA";"DILUCIDA";"Guatemala"
2141;"Dircenna";"jemina";"n. ssp. [1]";15,375;-88,125;"DILUCIDA";"DILUCIDA";"Honduras"
2142;"Dircenna";"jemina";"n. ssp. [1]";16,125;-91,625;"DILUCIDA";"DILUCIDA";"Mexico"
2143;"Dircenna";"jemina";"n. ssp. [1]";17,125;-96,625;"DILUCIDA";"DILUCIDA";"Mexico"
2144;"Dircenna";"jemina";"n. ssp. [1]";8,625;-82,625;"DILUCIDA";"DILUCIDA";"Panama"
2145;"Dircenna";"jemina";"n. ssp. [1]";8,875;-82,625;"DILUCIDA";"DILUCIDA";"Panama"
2146;"Dircenna";"jemina";"n. ssp. [2]";13,875;-89,875;"DILUCIDA";"DILUCIDA";"El Salvador"
2147;"Dircenna";"jemina";"n. ssp. [2]";13,625;-89,375;"DILUCIDA";"DILUCIDA";"El Salvador"
2148;"Dircenna";"jemina";"n. ssp. [2]";13,625;-89,375;"DILUCIDA";"DILUCIDA";"El Salvador"
2149;"Dircenna";"jemina";"n. ssp. [2]";15,375;-90,625;"DILUCIDA";"DILUCIDA";"Guatemala"
2150;"Dircenna";"jemina";"n. ssp. [2]";15,375;-90,125;"DILUCIDA";"DILUCIDA";"Guatemala"
2151;"Dircenna";"jemina";"n. ssp. [2]";16,125;-92,125;"DILUCIDA";"DILUCIDA";"Mexico"
2152;"Dircenna";"jemina";"n. ssp. [2]";15,625;-96,375;"DILUCIDA";"DILUCIDA";"Mexico"
2153;"Dircenna";"jemina";"n. ssp. [2]";17,875;-96,125;"DILUCIDA";"DILUCIDA";"Mexico"
2154;"Dircenna";"jemina";"n. ssp. [2]";17,625;-96,375;"DILUCIDA";"DILUCIDA";"Mexico"
2155;"Dircenna";"jemina";"n. ssp. [2]";17,625;-96,375;"DILUCIDA";"DILUCIDA";"Mexico"
2156;"Dircenna";"jemina";"n. ssp. [2]";17,625;-96,375;"DILUCIDA";"DILUCIDA";"Mexico"
2157;"Dircenna";"jemina";"n. ssp. [2]";18,375;-95,125;"DILUCIDA";"DILUCIDA";"Mexico"
2158;"Dircenna";"jemina";"n. ssp. [2]";18,375;-95,125;"DILUCIDA";"DILUCIDA";"Mexico"
2159;"Dircenna";"jemina";"n. ssp. [2]";18,875;-96,875;"DILUCIDA";"DILUCIDA";"Mexico"
2160;"Dircenna";"jemina";"n. ssp. [2]";8,875;-82,375;"DILUCIDA";"DILUCIDA";"Panama"
2161;"Dircenna";"jemina";"n. ssp. [2]";8,875;-82,625;"DILUCIDA";"DILUCIDA";"Panama"
2162;"Dircenna";"jemina";"n. ssp. [2]";7,875;-77,625;"DILUCIDA";"DILUCIDA";"Panama"
2163;"Dircenna";"jemina";"n. ssp. [3]";5,125;-74,375;"POLITA";"DILUCIDA";"Colombia"
2164;"Dircenna";"jemina";"n. ssp. [3]";4,625;-74,375;"POLITA";"DILUCIDA";"Colombia"
2165;"Dircenna";"jemina";"n. ssp. [3]";5,125;-74,375;"POLITA";"DILUCIDA";"Colombia"
2166;"Dircenna";"jemina";"n. ssp. [4]";3,375;-76,625;"DILUCIDA";"DILUCIDA";"Colombia"
2167;"Dircenna";"jemina";"n. ssp. [5]";4,125;-73,625;"DILUCIDA";"DILUCIDA";"Colombia"
2168;"Dircenna";"jemina";"n. ssp. [5]";4,125;-75,375;"DILUCIDA";"DILUCIDA";"Colombia"
2169;"Dircenna";"jemina";"reynoldsi";10,125;-63,625;"DILUCIDA";"DILUCIDA";"Venezuela"
2170;"Dircenna";"jemina";"varina";-2,625;-78,375;"MAMERCUS";"MAMERCUS";"Ecuador"
2171;"Dircenna";"jemina";"varina";-0,625;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2172;"Dircenna";"jemina";"varina";-0,625;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2173;"Dircenna";"jemina";"varina";-0,625;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2174;"Dircenna";"jemina";"varina";-0,625;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2175;"Dircenna";"jemina";"varina";-0,625;-77,625;"MAMERCUS";"MAMERCUS";"Ecuador"
2176;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2177;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2178;"Dircenna";"jemina";"varina";-1,875;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2179;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2180;"Dircenna";"jemina";"varina";-1,375;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2181;"Dircenna";"jemina";"varina";-1,375;-77,875;"MAMERCUS";"MAMERCUS";"Ecuador"
2182;"Dircenna";"jemina";"varina";-0,125;-77,625;"MAMERCUS";"MAMERCUS";"Ecuador"
2183;"Dircenna";"jemina";"varina";-0,125;-77,625;"MAMERCUS";"MAMERCUS";"Ecuador"
2184;"Dircenna";"jemina";"varina";0,375;-77,625;"MAMERCUS";"MAMERCUS";"Ecuador"
2185;"Dircenna";"jemina";"varina";0,375;-77,625;"MAMERCUS";"MAMERCUS";"Ecuador"
2186;"Dircenna";"jemina";"varina";-1,375;-78,375;"MAMERCUS";"MAMERCUS";"Ecuador"
2187;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2188;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2189;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2190;"Dircenna";"jemina";"varina";-1,375;-78,125;"MAMERCUS";"MAMERCUS";"Ecuador"
2191;"Dircenna";"jemina";"varina";-5,875;-77,375;"MAMERCUS";"MAMERCUS";"Peru"
2192;"Dircenna";"jemina";"visina";-1,875;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2193;"Dircenna";"jemina";"visina";-2,125;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2194;"Dircenna";"jemina";"visina";-1,875;-79,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2195;"Dircenna";"jemina";"visina";0,875;-78,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2196;"Dircenna";"jemina";"visina";0,875;-78,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2197;"Dircenna";"jemina";"visina";-2,125;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2198;"Dircenna";"jemina";"visina";-0,875;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2199;"Dircenna";"jemina";"visina";-1,125;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2200;"Dircenna";"jemina";"visina";-3,625;-79,625;"DILUCIDA";"DILUCIDA";"Ecuador"
2201;"Dircenna";"jemina";"visina";0,875;-78,625;"DILUCIDA";"DILUCIDA";"Ecuador"
2202;"Dircenna";"jemina";"visina";1,125;-78,625;"DILUCIDA";"DILUCIDA";"Ecuador"
2203;"Dircenna";"jemina";"visina";0,875;-78,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2204;"Dircenna";"jemina";"visina";0,875;-78,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2205;"Dircenna";"jemina";"visina";-4,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2206;"Dircenna";"jemina";"visina";-1,375;-79,625;"DILUCIDA";"DILUCIDA";"Ecuador"
2207;"Dircenna";"jemina";"visina";-0,875;-79,875;"DILUCIDA";"DILUCIDA";"Ecuador"
2208;"Dircenna";"jemina";"visina";-1,625;-79,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2209;"Dircenna";"jemina";"visina";-1,125;-79,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2210;"Dircenna";"jemina";"visina";-0,875;-79,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2211;"Dircenna";"jemina";"visina";-0,125;-80,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2212;"Dircenna";"jemina";"visina";-0,375;-78,875;"DILUCIDA";"DILUCIDA";"Ecuador"
2213;"Dircenna";"jemina";"visina";-0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2214;"Dircenna";"jemina";"visina";0,125;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2215;"Dircenna";"jemina";"visina";-0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2216;"Dircenna";"jemina";"visina";-0,625;-79,375;"DILUCIDA";"DILUCIDA";"Ecuador"
2217;"Dircenna";"jemina";"visina";-0,375;-78,875;"DILUCIDA";"DILUCIDA";"Ecuador"
2218;"Dircenna";"jemina";"visina";-0,125;-78,875;"DILUCIDA";"DILUCIDA";"Ecuador"
2219;"Dircenna";"jemina";"visina";-0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
2220;"Dircenna";"jemina";"visina";-0,375;-79,125;"DILUCIDA";"DILUCIDA";"Ecuador"
